Om,w0,wa,chi2
0.26107362936495015,-0.4103186688988987,-2.300179484914327,1655.0798935787457
0.26107362936495015,-1.3150282126694586,0.14610235308340247,1794.600563014172
0.26107362936495015,-0.18178561623926726,0.7177383616654724,2432.431825494374
0.26107362936495015,-0.6171063215397172,-2.583501213343391,1691.6535669835955
0.26107362936495015,-2.2457211607033463,-3.258779441201462,2837.41948291948
0.26107362936495015,0.13418034941924128,-1.0822694358426368,2443.0660892197707
0.26107362936495015,-0.4449228046260467,0.7571324729584044,1964.5882326219146
0.26107362936495015,-0.3776263757522247,0.07928909565778453,1896.8955859476316
0.26107362936495015,-2.154093191776026,0.3603494622802521,2392.266343379119
0.26107362936495015,-1.2839579676819686,-1.2843836300364737,1925.1741863505072
0.26107362936495015,-1.4988453345720305,-2.2077995011081155,2193.068276021335
0.26107362936495015,0.0022654698912250026,-0.5752163619346482,2341.1096455735424
0.26107362936495015,-0.7615641757822056,-2.375988684379417,1730.7752661679824
0.26107362936495015,-0.27854364416875876,0.49425783341786156,2153.8721954389835
0.26107362936495015,-1.302781663166206,-2.4166844922228763,2071.9667402533287
0.26107362936495015,-1.8864554511811025,-1.8980520330711221,2448.906419923164
0.26107362936495015,-1.002621075057246,-0.7140037192234705,1706.4628872585467
0.26107362936495015,-2.3276934085187264,-0.8230953622107777,2651.800122120229
0.26107362936495015,-0.2653958356200281,-0.19532842976133846,1981.697293067757
0.26107362936495015,-0.7945061223704248,-1.0940546972504568,1659.17043700085
0.26107362936495015,-0.4531631017694906,1.5571031968055022,2182.911607078242
0.26107362936495015,-1.5427798860493553,1.1196375180845353,1841.6325211906096
0.26107362936495015,0.1208846658662388,1.3351239818015115,3709.208504346822
0.26107362936495015,-0.0885729724300659,-0.03765885728109364,2345.030218108044
0.26107362936495015,-0.3983645579008428,-0.007456462765564886,1855.7563699517973
0.26107362936495015,-1.9744754887996874,-0.14940723956228252,2312.4858261564204
0.26107362936495015,-1.2398532899370076,-1.1081371506819906,1875.652417483831
0.26107362936495015,-2.381729832374482,-1.7284169941300556,2779.55670899961
0.26107362936495015,-2.0834183714176207,-0.24398411903121353,2407.8190990709413
0.26107362936495015,-0.6557678262453723,-3.359574895738523,1767.7242780453553
