Om,w0,wa,H0,rd,chi2
0.32709139242564,-0.9063157599679676,-0.28878429977073555,67.47593535694638,147.10260157597767,20.652621696809888
0.30996892661576014,-1.0877530715697104,-0.28878429977073555,67.47593535694638,147.10260157597767,214.46533423460156
0.33141659205190194,-0.8450330509358639,-0.28878429977073555,67.47593535694638,147.10260157597767,70.35004991640224
0.3231777446293638,-1.0675023896380804,-0.28878429977073555,67.47593535694638,147.10260157597767,101.10891712121082
0.2923547008214892,-1.11896098597712,-0.28878429977073555,67.47593535694638,147.10260157597767,495.451311413752
0.33739654051306855,-0.8830355657299083,-0.28878429977073555,67.47593535694638,147.10260157597767,64.64833514505347
0.3264364771161373,-0.7985712383729318,-0.28878429977073555,67.47593535694638,147.10260157597767,99.6665681780015
0.32771012434408264,-0.6914321297950184,-0.28878429977073555,67.47593535694638,147.10260157597767,324.99574713051635
0.29408884497415066,-0.7298691643666947,-0.28878429977073555,67.47593535694638,147.10260157597767,76.76905026138947
0.31055695977089376,-0.6897648915722848,-0.28878429977073555,67.47593535694638,147.10260157597767,213.9016932223139
0.3064900173827152,-0.7421404604756043,-0.28878429977073555,67.47593535694638,147.10260157597767,94.21157177616224
0.33489992927459383,-0.7727714930156552,-0.28878429977073555,67.47593535694638,147.10260157597767,190.52614612793312
0.32044374598055225,-1.1463533781812272,-0.28878429977073555,67.47593535694638,147.10260157597767,225.80873968890887
0.3295853567825697,-0.8143483818828998,-0.28878429977073555,67.47593535694638,147.10260157597767,95.11854626056936
0.3102007039045069,-1.0868778355170798,-0.28878429977073555,67.47593535694638,147.10260157597767,210.97175925973332
0.2991541370276324,-1.1201959436208246,-0.28878429977073555,67.47593535694638,147.10260157597767,399.6504733640732
0.31588152096093947,-1.067511377963116,-0.28878429977073555,67.47593535694638,147.10260157597767,139.41325373911909
0.29080330013135364,-0.708063052930961,-0.28878429977073555,67.47593535694638,147.10260157597767,99.51016470661541
0.32983419123325125,-0.7508827050671527,-0.28878429977073555,67.47593535694638,147.10260157597767,198.5973892069254
0.3198202891395678,-0.6404292015424549,-0.28878429977073555,67.47593535694638,147.10260157597767,421.0960323228549
0.3262805218627929,-0.6241493245354931,-0.28878429977073555,67.47593535694638,147.10260157597767,535.2286545558115
0.3056585153158666,-0.670337459292488,-0.28878429977073555,67.47593535694638,147.10260157597767,234.71258224406196
0.3371449073910099,-1.0801703864714618,-0.28878429977073555,67.47593535694638,147.10260157597767,72.82338244870192
0.3331807276439946,-0.6783692305894999,-0.28878429977073555,67.47593535694638,147.10260157597767,408.4085621993537
0.3273176350448995,-0.6997921122969845,-0.28878429977073555,67.47593535694638,147.10260157597767,299.26682600734006
0.2974882763156658,-0.6823022494836875,-0.28878429977073555,67.47593535694638,147.10260157597767,167.12027322985693
0.31139168163488173,-1.0700589803222753,-0.28878429977073555,67.47593535694638,147.10260157597767,173.91706367285644
0.28978061077615763,-1.0888667327782462,-0.28878429977073555,67.47593535694638,147.10260157597767,454.4515931791472
0.295426431389082,-0.6538845418522443,-0.28878429977073555,67.47593535694638,147.10260157597767,224.9033798580033
0.3224460398551197,-1.0581249640645662,-0.28878429977073555,67.47593535694638,147.10260157597767,94.05823144898963
0.32559958451131976,-0.9531304149161022,-0.28878429977073555,67.47593535694638,147.10260157597767,18.892990320979756
0.3369819856718184,-0.9060416940707658,-0.28878429977073555,67.47593535694638,147.10260157597767,48.46430062810877
0.30419191414528984,-1.084743005447929,-0.28878429977073555,67.47593535694638,147.10260157597767,263.39344779481314
0.3064727293228121,-1.1406956466985212,-0.28878429977073555,67.47593535694638,147.10260157597767,353.4048541825948
0.31153654030062405,-0.6160027647435887,-0.28878429977073555,67.47593535694638,147.10260157597767,443.7540805859602
0.29722422479363725,-0.6792992729820202,-0.28878429977073555,67.47593535694638,147.10260157597767,172.50602243608063
0.29418122726707285,-0.6600673840280709,-0.28878429977073555,67.47593535694638,147.10260157597767,203.8692327379253
0.3118507600745755,-0.9984380336103924,-0.28878429977073555,67.47593535694638,147.10260157597767,76.97671833603583
0.2991373060809305,-1.0331827802382727,-0.28878429977073555,67.47593535694638,147.10260157597767,215.26625568782612
0.32176973347270654,-0.9222754530915094,-0.28878429977073555,67.47593535694638,147.10260157597767,13.351348257388175
0.30988070139880636,-0.9074783880689186,-0.28878429977073555,67.47593535694638,147.10260157597767,17.18359089999476
0.3300920941629858,-1.1487994304002385,-0.28878429977073555,67.47593535694638,147.10260157597767,165.41983201839835
0.32332578505674525,-0.7318001002783143,-0.28878429977073555,67.47593535694638,147.10260157597767,195.72958871253883
0.3035041737190526,-0.614613994389517,-0.28878429977073555,67.47593535694638,147.10260157597767,391.23816598846236
0.3300707141957251,-0.8668531489630381,-0.28878429977073555,67.47593535694638,147.10260157597767,47.03174115878557
0.32866569701251686,-0.942546091336353,-0.28878429977073555,67.47593535694638,147.10260157597767,19.45500738868824
0.3073423835128722,-0.9401242575018357,-0.28878429977073555,67.47593535694638,147.10260157597767,41.74258494655644
0.30227580445526575,-1.100031953707302,-0.28878429977073555,67.47593535694638,147.10260157597767,315.3495578847237
0.32241775859755156,-1.0083563078498619,-0.28878429977073555,67.47593535694638,147.10260157597767,49.033699912965005
0.294683590256866,-0.8811679548739981,-0.28878429977073555,67.47593535694638,147.10260157597767,44.70890431980232
0.2977575474909083,-0.9190514553364624,-0.28878429977073555,67.47593535694638,147.10260157597767,62.86712649372245
0.28791845032870667,-0.8580437999925279,-0.28878429977073555,67.47593535694638,147.10260157597767,56.25375433328015
0.32775407403478957,-0.6941711433325022,-0.28878429977073555,67.47593535694638,147.10260157597767,317.7617513752512
