Om,H0,w0,wa,chi2
0.2984036476448671,69.12902056755537,-0.7164615320216514,-0.6780944862330491,1604.217984956484
0.2984036476448671,69.12902056755537,-1.1855701843471267,-2.02456804171908,2487.6210289813444
0.2984036476448671,69.12902056755537,-0.5979629121240646,-0.22330629304489458,2363.627758660805
0.2984036476448671,69.12902056755537,-0.8236847593168907,-1.8742846878665391,1649.7913761975974
0.2984036476448671,69.12902056755537,-1.6681517129572907,-2.256166664408576,4073.697772165352
0.2984036476448671,69.12902056755537,-0.43412870770854184,-0.5053286662845564,3042.2160328091086
0.2984036476448671,69.12902056755537,-0.734404417213506,0.12149380018651179,2073.6902176985477
0.2984036476448671,69.12902056755537,-0.6995099726122649,0.9165892256255721,4019.6852268148486
0.2984036476448671,69.12902056755537,-1.6206409142542357,0.6313422158172144,2467.895748285342
0.2984036476448671,69.12902056755537,-1.169459686946206,0.9289620510261929,1531.956359380707
0.2984036476448671,69.12902056755537,-1.2808827660743862,0.5402750832835621,1655.0662535342783
0.2984036476448671,69.12902056755537,-0.5025290156119575,0.3129575876245574,4436.780046573757
0.2984036476448671,69.12902056755537,-0.8985888318870697,-2.4594497234372015,1967.5752856363933
0.2984036476448671,69.12902056755537,-0.6481337414208381,0.0044092472368419955,2380.49032401733
0.2984036476448671,69.12902056755537,-1.1792201216417366,-2.0180727834435293,2467.263048119986
0.2984036476448671,69.12902056755537,-1.4818657895013123,-2.2653314706698358,3485.028454051436
0.2984036476448671,69.12902056755537,-1.0235812981778314,-1.8743513915773784,2014.4219911625628
0.2984036476448671,69.12902056755537,-1.7106558414541546,0.7931686457670009,2670.432681209114
0.2984036476448671,69.12902056755537,-0.6413163592103852,0.4753975724000856,3343.341997815206
0.2984036476448671,69.12902056755537,-0.9156698412291093,1.2950896208208493,2889.2457852214807
0.2984036476448671,69.12902056755537,-0.7386771638804768,1.415905034601642,5531.332308463341
0.2984036476448671,69.12902056755537,-1.3036636446181844,1.0731359454959284,1572.115934945587
0.2984036476448671,69.12902056755537,-0.4410227658471355,-1.9682957960920033,1684.9686248522407
0.2984036476448671,69.12902056755537,-0.5496304301489234,1.0135309636999215,6832.484383528452
0.2984036476448671,69.12902056755537,-0.7102631040967335,0.8545485391545813,3691.1367050999224
0.2984036476448671,69.12902056755537,-1.5275058090072455,0.9843434394387893,2018.1395573637103
0.2984036476448671,69.12902056755537,-1.1465905947821522,-1.8932575315340343,2324.0627668802167
0.2984036476448671,69.12902056755537,-1.7386747278978798,-2.03283268890673,4200.723000916432
0.2984036476448671,69.12902056755537,-1.583994711105433,1.1952355183363266,2070.5822396250383
0.2984036476448671,69.12902056755537,-0.8437314654605637,-1.804693403461982,1658.3944076818975
0.2984036476448671,69.12902056755537,-0.7573329817290562,-1.0255130758295952,1501.178819144259
0.2984036476448671,69.12902056755537,-0.44548637459210605,-0.676060602023759,2676.9937849046137
0.2984036476448671,69.12902056755537,-1.3438444986065874,-2.0022298886817422,2935.6996068208473
0.2984036476448671,69.12902056755537,-1.2813564115511835,-2.4174628478698104,2941.3341864082704
0.2984036476448671,69.12902056755537,-1.142621864213869,1.4763618790684645,1872.9658578049998
0.2984036476448671,69.12902056755537,-1.534740097282,1.0066289793398444,2026.9113160363975
0.2984036476448671,69.12902056755537,-1.6181098925303399,1.1493517174025492,2189.3987495683305
0.2984036476448671,69.12902056755537,-1.1340131032836929,-1.361747722911526,2062.9480025422804
0.2984036476448671,69.12902056755537,-1.4823269113287623,-1.6195937090182437,3181.424630772628
0.2984036476448671,69.12902056755537,-0.8622604074444856,-0.7965337672982935,1493.192774433882
0.2984036476448671,69.12902056755537,-1.187987313578737,-0.6867225240879726,1910.757179036239
0.2984036476448671,69.12902056755537,-0.6342505255190276,-2.4776022445430375,1584.4219202010347
0.2984036476448671,69.12902056755537,-0.8196288571968513,0.6170124502393315,2263.4562510595356
0.2984036476448671,69.12902056755537,-1.3626867020651425,1.4866681525680692,1591.3168227817189
0.2984036476448671,69.12902056755537,-0.6348362780467187,-0.3852365195916425,2006.4316411492418
0.2984036476448671,69.12902056755537,-0.6733298995044774,-0.946965219950195,1591.3912989081607
0.2984036476448671,69.12902056755537,-1.2575302693577557,-0.9289924271151868,2186.0172378725447
0.2984036476448671,69.12902056755537,-1.3963406544976582,-2.1156914713115973,3149.009115540707
0.2984036476448671,69.12902056755537,-0.8445062944350344,-1.435352726543953,1570.8877588316632
0.2984036476448671,69.12902056755537,-1.6043465229469662,-0.4914688454614753,3009.6539072689957
0.2984036476448671,69.12902056755537,-1.5201285165348484,-0.7726079954612106,2882.150845215041
0.2984036476448671,69.12902056755537,-1.7896928223485924,-0.3198610170275593,3542.5052596348755
0.2984036476448671,69.12902056755537,-0.6983058714970063,0.8962625945496265,3965.2145387718388
0.2984036476448671,69.12902056755537,-0.8692088007711551,-1.599030789201552,1638.325470602118
0.2984036476448671,69.12902056755537,-0.812768469923131,-2.389343276374752,1782.3829987519778
0.2984036476448671,69.12902056755537,-0.706979356569245,-2.347098218869037,1624.6003322939107
0.2984036476448671,69.12902056755537,-1.157517914246324,-1.9633247787725665,2384.0439846734016
0.2984036476448671,69.12902056755537,-1.003762325665949,-0.21806806078238994,1501.266148551835
0.2984036476448671,69.12902056755537,-1.6042842026212796,0.732739240151699,2363.471989511542
0.2984036476448671,69.12902056755537,-1.6396578970496372,1.0472237571225262,2306.2421371663427
0.2984036476448671,69.12902056755537,-0.8642358534933398,0.040452807899884924,1609.5103944073855
0.2984036476448671,69.12902056755537,-1.1404653113996146,-0.8874269901964262,1884.9785084773023
0.2984036476448671,69.12902056755537,-1.0086694509263356,-1.8819411673754103,1984.2088960340584
0.2984036476448671,69.12902056755537,-0.7290015996175643,-0.8943266422260838,1534.1112026331216
0.2984036476448671,69.12902056755537,-0.911394351999173,-1.1703394643688658,1585.3158822675537
0.2984036476448671,69.12902056755537,-1.024988839078806,0.9801035234285509,1789.4694024314067
0.2984036476448671,69.12902056755537,-1.017109974956421,-0.5531224903575711,1567.7603507831486
0.2984036476448671,69.12902056755537,-1.374469862712343,-1.5952164001818847,2835.30715863491
0.2984036476448671,69.12902056755537,-1.7568550316048848,-1.3447957327368805,3941.9930332767
0.2984036476448671,69.12902056755537,-1.1885956550746928,-1.954119341829244,2464.2155904467863
0.2984036476448671,69.12902056755537,-1.4995814580526592,1.1743417962765248,1866.8132449938416
0.2984036476448671,69.12902056755537,-1.2280598987855096,-2.298616615054126,2731.520412579779
0.2984036476448671,69.12902056755537,-0.6052356974245676,-2.448615005776423,1561.8726854665476
0.2984036476448671,69.12902056755537,-1.4724847197885231,-1.768044265892525,3221.6908663539743
0.2984036476448671,69.12902056755537,-1.7183761616353077,0.743496071642503,2723.60586493445
0.2984036476448671,69.12902056755537,-1.4060625511692049,-0.40613285347567496,2350.561080253113
0.2984036476448671,69.12902056755537,-1.388968739126643,0.0033731495079454277,2106.877809348436
0.2984036476448671,69.12902056755537,-0.873316879382347,-1.0690732983370608,1529.05454163484
0.2984036476448671,69.12902056755537,-1.0201549867222104,-2.22528805780332,2147.6685229967834
0.2984036476448671,69.12902056755537,-0.7025425072510212,0.9246326499686726,4010.061563891597
0.2984036476448671,69.12902056755537,-0.8699610435416576,-1.7324229114983702,1675.67777375159
0.2984036476448671,69.12902056755537,-1.2310583939839015,-2.3677631978195413,2771.5986741568354
0.2984036476448671,69.12902056755537,-0.6603714614675515,-0.20918345626722523,2063.824570429918
0.2984036476448671,69.12902056755537,-1.5662379121292145,-2.1668431184615957,3706.869758680008
0.2984036476448671,69.12902056755537,-1.7682030976125953,-2.116952592560663,4333.621132443583
0.2984036476448671,69.12902056755537,-1.6739329949141015,0.7015081259301006,2600.396189038047
0.2984036476448671,69.12902056755537,-0.7886969091649696,-0.5335616427280181,1542.095400106492
0.2984036476448671,69.12902056755537,-1.1533718776480577,-1.533966191011428,2184.4397752944387
0.2984036476448671,69.12902056755537,-1.5742195093529576,-1.105494306561925,3223.5546202953574
0.2984036476448671,69.12902056755537,-1.098537314855291,0.41696391537268607,1500.8797424496859
0.2984036476448671,69.12902056755537,-1.5867630562015642,-2.2345834209735926,3803.421916341723
0.2984036476448671,69.12902056755537,-0.8251514748911697,-2.0340775362671604,1695.4302516921362
0.2984036476448671,69.12902056755537,-1.175381214196357,-0.03495186003772144,1652.687979524486
0.2984036476448671,69.12902056755537,-1.2665702834649246,-0.07211306213157087,1840.5368784588002
0.2984036476448671,69.12902056755537,-1.377883075192973,1.3898487381414872,1605.2718863776659
0.2984036476448671,69.12902056755537,-0.9176043696335563,-1.0018020749782015,1555.6984893139634
0.2984036476448671,69.12902056755537,-1.2934623452252536,-2.2396894912899366,2895.515002285981
0.2984036476448671,69.12902056755537,-1.6772901129574587,-0.3498502606014884,3177.254123094887
0.2984036476448671,69.12902056755537,-1.6347917370312786,0.053387247047161246,2822.8235290078164
0.2984036476448671,69.12902056755537,-0.45334326963067983,-1.9415888568550037,1670.4037511530883
0.2984036476448671,69.12902056755537,-0.5279870330093503,-0.2885521058592131,2713.0973099104435
0.2984036476448671,69.12902056755537,-0.8204100126649507,-1.7089315133669416,1604.9797311174814
0.2984036476448671,69.12902056755537,-1.4277820539566726,0.8789202315242735,1821.8152335594712
0.2984036476448671,69.12902056755537,-0.44315307171318663,0.8406459831353188,8008.2146818617175
0.2984036476448671,69.12902056755537,-0.7097487344478877,-0.7814836160062328,1583.187880845143
0.2984036476448671,69.12902056755537,-0.7963537351774062,1.366972762051216,4437.290389349986
0.2984036476448671,69.12902056755537,-1.170893896998696,1.4190954977989665,1738.1452685528686
0.2984036476448671,69.12902056755537,-1.4188618134167774,-1.982995644209522,3156.2276938096074
0.2984036476448671,69.12902056755537,-1.665052652985101,-1.0291447806701295,3483.4896892111883
0.2984036476448671,69.12902056755537,-0.5363566448386219,-0.0987141198134216,2989.8369882718753
0.2984036476448671,69.12902056755537,-1.1619131942329446,-2.1606487616742225,2483.7238137667505
0.2984036476448671,69.12902056755537,-1.5166912892866775,-0.9693779847434518,2970.406493604849
0.2984036476448671,69.12902056755537,-1.3716607261890865,-1.455311663933637,2759.6258079295512
0.2984036476448671,69.12902056755537,-0.9890926034813458,1.3082008838668164,2375.7972408924943
0.2984036476448671,69.12902056755537,-1.5525181038850757,-0.853656708674118,3026.841266095699
0.2984036476448671,69.12902056755537,-0.6007400022706744,0.55068343419005,4001.0286044416744
0.2984036476448671,69.12902056755537,-0.738072658230706,-0.9531785459513049,1517.8311098416564
0.2984036476448671,69.12902056755537,-0.7927518616686886,-1.9727517183246581,1635.297299554954
0.2984036476448671,69.12902056755537,-1.1950697443148548,0.9526061206433898,1529.2978800451187
0.2984036476448671,69.12902056755537,-0.9217676230165797,-2.4983323323875846,2031.2851021249426
0.2984036476448671,69.12902056755537,-0.9822628435221703,-2.2762365041022,2079.7654653161326
0.2984036476448671,69.12902056755537,-0.8902147578232521,-1.042462376411827,1538.1041638378576
0.2984036476448671,69.12902056755537,-1.6817779504041552,0.24759302207494605,2873.6564109519736
0.2984036476448671,69.12902056755537,-1.2178696369611466,-1.133182818836897,2173.8892012721335
0.2984036476448671,69.12902056755537,-1.7417401565933506,-2.2347487295161,4300.435665057884
0.2984036476448671,69.12902056755537,-1.1084128530576736,-1.2286398650634047,1948.7952810188044
0.2984036476448671,69.12902056755537,-1.3381943027341006,-1.5200765640393508,2690.5559984310885
0.2984036476448671,69.12902056755537,-1.5976661355875343,-2.478320800727208,3948.1291619225785
0.2984036476448671,69.12902056755537,-1.6552358451884277,-0.3607923472783927,3109.4332288220758
0.2984036476448671,69.12902056755537,-0.9772975989512033,-2.0334163410232557,1974.2142736984094
0.2984036476448671,69.12902056755537,-1.5611698440483595,-1.3500148448133356,3302.171008508937
0.2984036476448671,69.12902056755537,-0.504831834272484,0.06475932088965797,3656.3665699469016
0.2984036476448671,69.12902056755537,-0.9865144044194472,0.40046275529190867,1552.9267197889012
0.2984036476448671,69.12902056755537,-1.314382273651228,-1.4461774925759099,2585.423146244669
0.2984036476448671,69.12902056755537,-0.9727183119260167,-1.183225315739064,1672.0759300302118
0.2984036476448671,69.12902056755537,-1.7680745805584235,-1.512363047490139,4058.2011525783373
0.2984036476448671,69.12902056755537,-0.4580171014619767,1.3275544012647678,11046.300727715156
0.2984036476448671,69.12902056755537,-1.1247751882799397,-1.7379210920503887,2200.1272244987604
0.2984036476448671,69.12902056755537,-0.7041706818495994,-1.767277585465295,1524.8086325887714
0.2984036476448671,69.12902056755537,-1.684178000108586,-0.719858816673872,3391.390029665446
0.2984036476448671,69.12902056755537,-1.1186783368265756,-1.7427745631977234,2186.860108843446
0.2984036476448671,69.12902056755537,-1.1130102079036708,-1.8731661748575674,2228.5018498613304
0.2984036476448671,69.12902056755537,-0.48704296303502415,-2.116481849195658,1584.8714376211012
0.2984036476448671,69.12902056755537,-0.9995807266734945,0.06068499243299774,1490.3901327869069
0.2984036476448671,69.12902056755537,-1.1371148385202647,-0.0516709803924158,1599.9728029556659
0.2984036476448671,69.12902056755537,-1.426234071671349,0.1006515675118651,2162.1314872705234
0.2984036476448671,69.12902056755537,-1.335803403720427,0.593200032037585,1736.321207098578
0.2984036476448671,69.12902056755537,-1.0710586365398473,-1.1945679488296967,1854.9931822668052
0.2984036476448671,69.12902056755537,-1.1855239555729349,1.1736949344476861,1581.166512168353
0.2984036476448671,69.12902056755537,-1.7697430881675376,0.43281844427502403,3070.060949700586
0.2984036476448671,69.12902056755537,-0.6431913061278991,0.7188343543247475,4039.4366108260183
0.2984036476448671,69.12902056755537,-0.5453749194243267,0.38384865530684475,4132.348231141521
0.2984036476448671,69.12902056755537,-1.603651275401945,-1.0661774182697528,3299.8261434001943
0.2984036476448671,69.12902056755537,-1.024349399045331,-1.3678700477494603,1824.1811492282368
0.2984036476448671,69.12902056755537,-1.647993962410379,-0.8099317216839435,3316.82207040737
0.2984036476448671,69.12902056755537,-0.8588638697442638,-2.111878557866566,1772.3861701155993
0.2984036476448671,69.12902056755537,-1.4062727026253885,-0.6948779937362115,2492.753611036377
0.2984036476448671,69.12902056755537,-0.8768083114313376,-2.3274360676190406,1876.8344433395816
0.2984036476448671,69.12902056755537,-0.7822075399983643,-2.484216159891222,1761.7655294271897
0.2984036476448671,69.12902056755537,-0.7238935113152802,1.225995757898771,4887.488271492568
0.2984036476448671,69.12902056755537,-1.6491626756617448,0.2573474423515716,2760.5895883768035
0.2984036476448671,69.12902056755537,-0.517583416807349,-0.25261221173612425,2849.9401877316277
0.2984036476448671,69.12902056755537,-1.477700412747167,-1.1355918423077687,2929.963469607622
0.2984036476448671,69.12902056755537,-1.7476224213533484,-0.21784794125970341,3345.400483080525
0.2984036476448671,69.12902056755537,-1.0232065428519235,1.066303105353327,1874.9992381853795
0.2984036476448671,69.12902056755537,-1.280708802592586,0.1095205357754585,1800.6829907178535
0.2984036476448671,69.12902056755537,-0.6382943596146218,-0.09007200818598315,2309.7332033927046
0.2984036476448671,69.12902056755537,-0.6684479391099776,-0.6591819881132879,1711.0165246740976
0.2984036476448671,69.12902056755537,-1.3560055500481987,-1.117211877396568,2550.0077585775857
0.2984036476448671,69.12902056755537,-0.46594084690235715,0.29418845568684704,4868.150513622207
0.2984036476448671,69.12902056755537,-1.392715026603834,1.423923764063257,1615.7241139460527
0.2984036476448671,69.12902056755537,-1.0789200190755999,-0.8009692259176395,1730.385180633469
0.2984036476448671,69.12902056755537,-1.4416488732053563,-0.9311791839431969,2716.4391644349494
0.2984036476448671,69.12902056755537,-0.4895390019314514,-0.78754611053983,2277.10910945138
0.2984036476448671,69.12902056755537,-1.5695490553851748,-0.797824127801114,3053.550327734395
0.2984036476448671,69.12902056755537,-1.7371251328507396,1.4624990934739803,2386.4249097296833
0.2984036476448671,69.12902056755537,-1.190864115995747,0.3271130300373626,1580.1121500097681
0.2984036476448671,69.12902056755537,-0.41067421032182816,-1.0632622031576333,2387.565340263366
0.2984036476448671,69.12902056755537,-0.5516518272431206,-1.0139905046931097,1838.4929903572515
0.2984036476448671,69.12902056755537,-0.7519487727602712,-0.7768123010237771,1532.316016934565
0.2984036476448671,69.12902056755537,-0.5528905127700654,-2.353151249678201,1540.3405616121104
0.2984036476448671,69.12902056755537,-0.5491747044229915,-0.3887343919149999,2428.582700841103
0.2984036476448671,69.12902056755537,-1.0735982954589716,0.7455238060910587,1558.8197632548477
0.2984036476448671,69.12902056755537,-1.3576993274368898,0.14227117283004231,1963.7437491469805
0.2984036476448671,69.12902056755537,-0.7191825950446169,-1.7063166129538336,1524.304353584625
0.2984036476448671,69.12902056755537,-0.8736742315651346,0.41213696551347967,1803.1659449415697
0.2984036476448671,69.12902056755537,-1.276879179576806,0.37783442532812117,1698.127959517423
0.2984036476448671,69.12902056755537,-1.6677466647138788,-1.4498431374040117,3698.166140330785
0.2984036476448671,69.12902056755537,-0.7544945441113637,-0.00850137257225958,1870.3027502333803
0.2984036476448671,69.12902056755537,-1.4325552777079895,-0.05620386751225537,2255.6413695229526
0.2984036476448671,69.12902056755537,-0.4884615892527091,0.8591504954247262,7168.922110101992
0.2984036476448671,69.12902056755537,-1.4626411949920415,-1.955710752666235,3279.9405396267293
0.2984036476448671,69.12902056755537,-1.6281388946239197,-1.720645981953909,3697.9183908939294
0.2984036476448671,69.12902056755537,-0.6364422590251315,-0.5561219849287791,1864.6070604346655
0.2984036476448671,69.12902056755537,-1.5854019567257085,-2.323419404430772,3839.478072633462
0.2984036476448671,69.12902056755537,-1.5490243685791654,-0.8376232095931737,3007.4779020732776
0.2984036476448671,69.12902056755537,-0.9608640918708192,0.652876167998893,1723.968719522998
0.2984036476448671,69.12902056755537,-0.5756131428275499,-1.9051424240640071,1536.6779262315974
0.2984036476448671,69.12902056755537,-1.5249914679995975,-0.6602050522539007,2840.5110887339224
0.2984036476448671,69.12902056755537,-1.3655468579398673,1.4590769335297784,1592.5775501745152
0.2984036476448671,69.12902056755537,-0.7116332264623515,-0.47631994630054253,1696.9181976921582
0.2984036476448671,69.12902056755537,-0.4394430035146457,-0.5067047035116379,2997.484586670167
0.2984036476448671,69.12902056755537,-1.0989623393167207,-0.2648256651033276,1602.0392737231987
0.2984036476448671,69.12902056755537,-1.598543496428249,-1.7559825186690352,3618.757991397987
0.2984036476448671,69.12902056755537,-1.780489197208518,-1.911344469256223,4281.7641481406545
0.2984036476448671,69.12902056755537,-1.4784815580016026,0.20941851646043386,2256.52845869319
0.2984036476448671,69.12902056755537,-1.6154488950988706,-0.9169327603769193,3263.618978082807
0.2984036476448671,69.12902056755537,-0.8512778569419996,-1.340373487138097,1558.4308985058196
