Om,w0,wa,H0,chi2
0.48697802427798165,-0.2705456697848425,-1.61492876725888,64.41791951072922,1417.4713743417894
0.3194392198760262,0.20472298149670776,-1.61492876725888,64.41791951072922,3374.0353712903598
0.5292989599556912,-0.704009582626949,-1.61492876725888,64.41791951072922,940.7947910207195
0.448684014529682,-0.9142767101134701,-1.61492876725888,64.41791951072922,187.1058039068819
0.14708867394382477,0.1704876727912259,-1.61492876725888,64.41791951072922,2127.3083655045134
0.5878111758183779,-1.1366148155074094,-1.61492876725888,64.41791951072922,1233.4013459342723
0.48056985099517646,-0.0652879119134715,-1.61492876725888,64.41791951072922,2291.246244591144
0.4930321526384769,-2.338460918665577,-1.61492876725888,64.41791951072922,734.7499777310366
0.16405681633777294,-2.4961301666310334,-1.61492876725888,64.41791951072922,43149.718151500274
0.3251929689477836,-0.9151225311869295,-1.61492876725888,64.41791951072922,982.2757432865386
0.2853990121162906,-2.279164318550859,-1.61492876725888,64.41791951072922,9323.844273465875
0.5633824944243009,0.4296290403591909,-1.61492876725888,64.41791951072922,7519.279576966633
0.4219325600403323,-2.4834964778806037,-1.61492876725888,64.41791951072922,1760.7883507172473
0.511380806635415,-0.34555109050406063,-1.61492876725888,64.41791951072922,1445.8373961935977
0.3217070994136656,-1.769845912641338,-1.61492876725888,64.41791951072922,4235.273444209397
0.21361936089238845,0.4026560158161687,-1.61492876725888,64.41791951072922,6504.86567006871
0.37729239350791743,-1.3553750481163116,-1.61492876725888,64.41791951072922,1072.462124841437
0.13190862805208767,-2.4181497212084047,-1.61492876725888,64.41791951072922,63596.71901936079
0.5138155859962911,-2.4191927037736516,-1.61492876725888,64.41791951072922,707.5916754263342
0.41583219956103246,-0.8398798848259341,-1.61492876725888,64.41791951072922,106.67515877379869
0.4790438700426869,0.4601359370938436,-1.61492876725888,64.41791951072922,7958.765799885285
0.2772629840649342,0.4393206051371581,-1.61492876725888,64.41791951072922,7461.734428075401
0.5853490121974516,-1.4881810831322027,-1.61492876725888,64.41791951072922,1061.717301407447
0.5465605606610988,-1.051889052433309,-1.61492876725888,64.41791951072922,829.0193186481222
0.48919174853688097,-2.198632582606552,-1.61492876725888,64.41791951072922,691.4030841118225
0.1973193539259838,-0.9334694320248049,-1.61492876725888,64.41791951072922,8290.470368968312
0.33336050186351707,-0.7008952028551807,-1.61492876725888,64.41791951072922,299.6655375335316
0.1219018828936144,-1.746815003166037,-1.61492876725888,64.41791951072922,52589.690023588846
0.17714474603377392,-0.6636566922544787,-1.61492876725888,64.41791951072922,6363.29614394453
0.4415244766212273,0.19907825508876176,-1.61492876725888,64.41791951072922,4122.785622642248
0.4723810779539086,-2.4971339997295585,-1.61492876725888,64.41791951072922,951.887296168935
0.583754866217105,-1.8131986770761666,-1.61492876725888,64.41791951072922,986.1504136863954
0.262912679069076,-1.8702413100281856,-1.61492876725888,64.41791951072922,9730.16947869419
0.2852298530174344,-2.1283413908985187,-1.61492876725888,64.41791951072922,8645.358294813694
0.334777905637904,-2.0016963617886945,-1.61492876725888,64.41791951072922,4251.995703096608
0.19473567954214285,-0.6222623639038369,-1.61492876725888,64.41791951072922,4340.2863779951795
0.16496075266773583,-2.191916829548072,-1.61492876725888,64.41791951072922,37826.95456492734
0.3378524631129669,-0.2844051729378352,-1.61492876725888,64.41791951072922,171.11330873186
0.21345467452544206,0.16106777167515007,-1.61492876725888,64.41791951072922,2209.246925399543
0.43490699734125515,0.2797631725351071,-1.61492876725888,64.41791951072922,5071.287684695358
0.31857595943616535,-0.5194725570408973,-1.61492876725888,64.41791951072922,111.74871137453763
0.5163390980289188,-1.9078107680991518,-1.61492876725888,64.41791951072922,574.4231443588783
0.4501325510011246,-2.2441102733802762,-1.61492876725888,64.41791951072922,1036.7424501014364
0.25618332069102057,-1.8039251385790012,-1.61492876725888,64.41791951072922,10105.29744656235
0.5161299006976006,0.3858715573551277,-1.61492876725888,64.41791951072922,6841.0061959129625
0.502382178748401,0.3870356052521364,-1.61492876725888,64.41791951072922,6826.511038351353
0.29373918951508726,-1.3542433482449738,-1.61492876725888,64.41791951072922,4036.114226626279
0.24416405196512206,-1.522625376707348,-1.61492876725888,64.41791951072922,9383.348905905095
0.4412477519874878,-0.9699682532228038,-1.61492876725888,64.41791951072922,176.85265727136635
0.1698762418046549,-1.6249357255977979,-1.61492876725888,64.41791951072922,25746.415127381264
0.19995410123755417,0.43898735496668984,-1.61492876725888,64.41791951072922,7389.359058055158
0.10368113487550276,-1.8363358299262678,-1.61492876725888,64.41791951072922,72338.82314776348
0.4934621887510692,-1.3925719534516943,-1.61492876725888,64.41791951072922,400.7204209945877
0.43242542829601605,-1.211887372899465,-1.61492876725888,64.41791951072922,313.2140769563741
0.4525826893131676,-2.1248079307565133,-1.61492876725888,64.41791951072922,916.6622722228533
0.4903645155109839,-1.3515255196896105,-1.61492876725888,64.41791951072922,383.1150170238535
0.32945788776916995,0.07019216030592013,-1.61492876725888,64.41791951072922,1947.1686098909354
0.3843705979764469,-2.078916995629725,-1.61492876725888,64.41791951072922,2268.1723079737376
0.16989849906382873,-0.7479341475214383,-1.61492876725888,64.41791951072922,8582.402586029792
0.15726503676798673,-1.2800885858199496,-1.61492876725888,64.41791951072922,22414.464670301375
0.4342014808952358,-1.988389821647636,-1.61492876725888,64.41791951072922,1029.1517301774147
0.33554810307156624,-2.4629915066523824,-1.61492876725888,64.41791951072922,5483.889173848085
0.3826180532405944,-1.6799700895302994,-1.61492876725888,64.41791951072922,1591.77123874427
0.48249942870801277,-2.314513117905994,-1.61492876725888,64.41791951072922,778.4046732556487
0.4173591600002954,-1.3696945861097944,-1.61492876725888,64.41791951072922,554.3454146607588
0.37678970032899795,-0.06937043290196288,-1.61492876725888,64.41791951072922,1284.4202594657236
0.3796035803727068,-0.34094421736716285,-1.61492876725888,64.41791951072922,257.90715590647795
0.2519750490313061,0.3421511351053006,-1.61492876725888,64.41791951072922,5291.361968031327
0.11540891728396971,-1.2189537479887926,-1.61492876725888,64.41791951072922,37198.99628465411
0.31835869461618116,-0.3765958042244417,-1.61492876725888,64.41791951072922,35.193571921618044
0.2072923364097646,-0.5039748336939391,-1.61492876725888,64.41791951072922,2394.4628250159703
0.3042643218623181,-1.8488610905252214,-1.61492876725888,64.41791951072922,5688.274958127534
0.526701536634083,-1.5892524843020244,-1.61492876725888,64.41791951072922,566.9169272515313
0.21696974293267038,-0.9105113998067191,-1.61492876725888,64.41791951072922,6029.371776305174
0.12915137084453301,-0.11002804298223445,-1.61492876725888,64.41791951072922,2049.6458923911428
0.24069194601099828,-1.1145617966112022,-1.61492876725888,64.41791951072922,6088.696414398353
0.2467968788833418,-1.8167753914734182,-1.61492876725888,64.41791951072922,11440.018181977623
0.4309582573634475,0.4803970708411094,-1.61492876725888,64.41791951072922,8353.301256386947
0.3785160761706392,-2.1532635809389946,-1.61492876725888,64.41791951072922,2600.3149269621968
0.49194910455320673,0.3676667224739836,-1.61492876725888,64.41791951072922,6521.973511214041
0.4321567701636938,-0.07286113470853373,-1.61492876725888,64.41791951072922,1765.5744198655952
0.30319343072003524,0.016680557923555384,-1.61492876725888,64.41791951072922,1316.1392356065599
0.5070101923330174,-0.11524725072550179,-1.61492876725888,64.41791951072922,2297.067585210256
0.18348645995385196,-1.875487176086134,-1.61492876725888,64.41791951072922,25609.52313880668
0.11135603656693024,-0.6022528678142747,-1.61492876725888,64.41791951072922,14982.517591745454
0.14502393038782088,-0.2297505626472045,-1.61492876725888,64.41791951072922,2557.294302518846
0.4611796752982251,-0.2629426236950456,-1.61492876725888,64.41791951072922,1173.1057789196493
0.33093861512569367,-1.6853038883677671,-1.61492876725888,64.41791951072922,3450.6007389311494
0.1806358895168009,-1.9566418367089558,-1.61492876725888,64.41791951072922,27764.150972866824
0.35052238755168175,-1.5156310482563524,-1.61492876725888,64.41791951072922,2136.952077341148
0.17615605135658421,-1.0604665588678246,-1.61492876725888,64.41791951072922,13437.319089613535
0.448160187538868,-0.7786577588089703,-1.61492876725888,64.41791951072922,202.96322592359087
0.32307813778701533,0.010851086957481382,-1.61492876725888,64.41791951072922,1406.943702759781
0.2905106130482412,-0.19289731688615186,-1.61492876725888,64.41791951072922,244.14620285700158
0.2507560445739383,-0.47154842300045186,-1.61492876725888,64.41791951072922,831.8676543255038
0.4151412965594442,-1.7095321211717183,-1.61492876725888,64.41791951072922,996.7405029324888
0.28090630527669525,-1.06335850319517,-1.61492876725888,64.41791951072922,3104.2616349763994
0.1438249596580505,-1.4936923776161168,-1.61492876725888,64.41791951072922,32551.02879474165
0.15900295106025766,-1.7952154613483975,-1.61492876725888,64.41791951072922,33127.37478418408
0.5809488322747572,-2.4692639188495615,-1.61492876725888,64.41791951072922,942.128871774415
0.5542903453538035,-1.481614088287928,-1.61492876725888,64.41791951072922,765.4199133272613
0.4498535669053748,-1.7316511968561357,-1.61492876725888,64.41791951072922,637.1566029825436
0.2329349807297598,-0.7842930190995501,-1.61492876725888,64.41791951072922,3611.8254385003165
0.584588188673862,-2.3130946891488633,-1.61492876725888,64.41791951072922,968.2609681421848
0.48937545198289734,-1.6884412098693966,-1.61492876725888,64.41791951072922,479.5552478387853
0.4584450945794978,-2.365691530034754,-1.61492876725888,64.41791951072922,1021.6654476337345
