Om,w0,wa,chi2
0.26704995736857207,-0.4520879028880733,-2.691104892633811,1668.4253481101518
0.26704995736857207,-1.1222431204958954,-0.022433796636287973,1723.9077396517664
0.26704995736857207,-0.2828041601772351,0.6011691218168789,2075.474262878257
0.26704995736857207,-0.6052639418812722,-3.0001831418291536,1719.3631890787867
0.26704995736857207,-1.811645304224701,-3.736850299492504,2558.539719095936
0.26704995736857207,-0.04875529672648815,-1.3624757481919678,1949.923865620166
0.26704995736857207,-0.47772059601929406,0.6441445159546229,1842.4594944843632
0.26704995736857207,-0.4278713894460924,-0.09532098655514432,1776.16675798212
0.26704995736857207,-1.7437727346489083,0.21129032248754775,2091.4455705053183
0.26704995736857207,-1.0992281242088657,-1.5829639600397893,1839.2314878541365
0.26704995736857207,-1.2584039515348375,-2.590326728481581,2044.6009217031929
0.26704995736857207,-0.14647002230279638,-0.8093269402923431,1938.7156112454932
0.26704995736857207,-0.7122697598386709,-2.7738058375048187,1744.30093172261
0.26704995736857207,-0.35447677345834006,0.3573721819103941,1922.0252312529306
0.26704995736857207,-1.1131716023453377,-2.8182012642431378,1970.7507886101755
0.26704995736857207,-1.5455225564304462,-2.2524203997139516,2213.015680538438
0.26704995736857207,-0.8908304259683304,-0.960731330061968,1692.2914192903427
0.26704995736857207,-1.8723654877916494,-1.07974039513903,2328.1785910514786
0.26704995736857207,-0.34473765601483586,-0.3949037415578234,1803.5008153246777
0.26704995736857207,-0.7366712017558703,-1.3753323970004985,1669.0240039831044
0.26704995736857207,-0.48382451982925234,1.5168398510605483,2015.7920920831393
0.26704995736857207,-1.2909480637402633,1.0396045651831294,1728.690452843092
0.26704995736857207,-0.05860395121019346,1.2746807074198303,2782.4237843561473
0.26704995736857207,-0.21375775735560465,-0.22290057157937504,1975.5177351017765
0.26704995736857207,-0.44323300585247627,-0.18995250483516157,1753.45263156732
0.26704995736857207,-1.6107225842960649,-0.3448078977043081,2053.7077795463165
0.26704995736857207,-1.0665579925459316,-1.3906950734712629,1803.285000761032
0.26704995736857207,-1.9123924684255424,-2.067363993596424,2461.624625893693
0.26704995736857207,-1.6914210158649043,-0.44798267530677816,2124.195937161125
0.26704995736857207,-0.6339020935150907,-3.846808977169298,1795.2624916907193
0.26704995736857207,-0.5104756881843657,-3.955261411457182,1751.6165842839082
0.26704995736857207,-0.06498053513157998,1.1098509577804911,2692.458907625956
0.26704995736857207,-1.3483492837236961,-3.7214557313342667,2229.40337394842
0.26704995736857207,-1.2590805879302622,-0.8512290979994916,1866.3501052437068
0.26704995736857207,-1.0608883774483842,-0.3100734223021293,1716.829715574384
0.26704995736857207,-1.6210572818314286,-2.8109726222653864,2328.000335489774
0.26704995736857207,-1.7401569893290567,1.37438502959089,1965.9922366256183
0.26704995736857207,-1.0485901475481325,-2.85942536950975,1933.3690053240102
0.26704995736857207,-1.5461813018982318,1.3070899242000475,1843.8766928344871
0.26704995736857207,-0.6603720106349793,0.5779416159982107,1703.2301890087938
0.26704995736857207,-1.1256961622553385,-2.555542278854836,1951.7448570168795
0.26704995736857207,-0.3346436078843251,-3.0955350023434387,1670.77000487694
0.26704995736857207,-0.5994697959955018,-2.102603738882589,1669.8824012478185
0.26704995736857207,-1.3752667172359179,-1.6122966023783518,2021.4679586549419
0.26704995736857207,-0.3354803972095979,-2.5252919410064596,1666.243785518357
0.26704995736857207,-0.3904712850063963,1.9933492925265393,2310.6712996864676
0.26704995736857207,-1.225043241939651,-2.622085982562514,2025.0630460808875
0.26704995736857207,-1.4233437921395118,0.9838089618971413,1799.2819256556354
0.26704995736857207,-0.635008992050049,-3.0452935174571634,1733.2328171759832
0.26704995736857207,-1.7204950327813804,1.881467751655685,1902.6786346605452
0.26704995736857207,-1.6001835950497834,-2.6468592503014907,2295.346854247776
0.26704995736857207,-1.985275460497989,-1.4698686712984466,2452.909021908979
0.26704995736857207,-0.4261512449957232,-0.6486155993925609,1717.9317752182521
0.26704995736857207,-0.6702982868159357,-3.2782857090634403,1765.185031330671
0.26704995736857207,-0.5896692427473298,0.9009204048746078,1783.66972865236
0.26704995736857207,-0.4385419379560642,-2.351886803915021,1660.1109483582725
0.26704995736857207,-1.08216844892332,-0.7043805903900173,1754.5398486281915
0.26704995736857207,-0.8625176080942125,-0.7021971358405183,1671.0879547651143
0.26704995736857207,-1.720406003744685,-0.38415608604528995,2138.7967020404176
0.26704995736857207,-1.7709398529280531,-3.667084080854112,2523.3046366953126
0.26704995736857207,-0.6631940764190567,-2.988287429010593,1740.118423310969
0.26704995736857207,-1.057807587713735,-3.032846542459815,1957.0103709841287
0.26704995736857207,-0.8695277870376223,-2.187692443504889,1769.2570363048153
0.26704995736857207,-0.47000228516794884,-3.130515058849961,1688.6230030334868
0.26704995736857207,-0.7305633599988184,1.5315279246457383,1763.851135401882
0.26704995736857207,-0.8928411986840084,-0.9222732969321958,1690.8235094716015
0.26704995736857207,-0.8815856785091729,-0.2585491137838938,1659.2084555440008
0.26704995736857207,-1.3920998038747756,-1.8550709476112752,2059.3082508327047
0.26704995736857207,-1.9383643308641212,-2.342523153796531,2508.424393750052
0.26704995736857207,-1.1265652215352753,-0.9809369786067221,1800.4064907473403
0.26704995736857207,-1.5708306543609416,-2.234062150990998,2229.5137470054765
0.26704995736857207,-1.1829427125507277,-1.9381244456214146,1925.6830498633112
0.26704995736857207,-0.2931938534636678,-1.283494754374857,1738.0013064410111
0.26704995736857207,-1.5321210282693185,-0.9655978768938667,2063.6283232499377
0.26704995736857207,-1.883394516621868,1.905884070691032,2014.1237574382317
0.26704995736857207,-1.437232215956007,-2.660064471028357,2178.642154172176
0.26704995736857207,-1.4128124844666328,-1.0721430107041172,1990.3942846055468
0.26704995736857207,-0.6761669705462099,-3.1029295630639666,1754.0431350485321
0.26704995736857207,-0.8859356953174433,-1.9000046037521643,1754.0499808550285
0.26704995736857207,-0.432203581787173,0.30386431223842614,1829.999898183552
0.26704995736857207,-0.6713729193452249,-2.953227137436553,1740.829527497599
0.26704995736857207,-1.187226277119859,-0.511892154699741,1793.343453878605
0.26704995736857207,-0.3719592306679307,-1.499793858591957,1684.639863880348
0.26704995736857207,-1.6660541601845922,-3.690522733573162,2451.9647724067313
0.26704995736857207,-1.954575853732279,1.5984514488706676,2099.5378288399993
0.26704995736857207,-1.8199042784487165,-1.5183811582426818,2336.117664791717
0.26704995736857207,-0.5552812988070994,0.7035592145069973,1783.364086698897
0.26704995736857207,-1.0762455394972252,-1.5021190676091982,1818.6056630055614
0.26704995736857207,-1.6774564419327964,1.6241619294727077,1898.5042964862985
0.26704995736857207,-0.9979104497932729,-2.257177993426615,1843.541236590448
0.26704995736857207,-1.6953757945736632,-1.526616101873819,2244.613932716929
0.26704995736857207,-0.6073592498445279,0.5531854415557182,1729.249366127132
0.26704995736857207,-1.1076874488519386,-1.9379961083148585,1878.2225095238455
0.26704995736857207,-1.237957547807035,-1.8138575719889238,1948.9920034479992
0.26704995736857207,-1.396975821704247,1.9689390404853402,1719.6606907682135
0.26704995736857207,-0.7394348137622231,-0.6663128458578882,1649.4868729119821
0.26704995736857207,-1.2763747788932192,0.13628272202088887,1787.7012782994368
0.26704995736857207,-1.824700161367798,-0.13922659507834112,2190.285004263923
0.26704995736857207,-1.7639881957589694,0.9675448829394337,2025.3150477381969
0.26704995736857207,-0.07620467090097094,1.1709505966504583,2690.678949931945
0.26704995736857207,-0.1828386185847859,-0.6204632051781425,1931.9067131604652
0.26704995736857207,-0.6005857323785009,-2.232663550201604,1675.521252240362
0.26704995736857207,-1.4682600770809608,-3.8631985145501835,2329.5944859421957
0.26704995736857207,-0.061647245304552234,-0.31358049361407936,2183.9478444056626
0.26704995736857207,-0.4424981920684108,0.9528129995937178,1939.945966300345
0.26704995736857207,-0.5662196216820088,-1.2967611669300432,1651.187651212162
0.26704995736857207,-1.1012769957124227,-3.0117631570548142,1983.100795551277
0.26704995736857207,-1.455516876309682,-2.2715075623861543,2149.734082198782
0.26704995736857207,-1.8072180756930014,-0.9400664229288127,2264.3717219162986
0.26704995736857207,-0.19479520691231667,1.0200873138659992,2360.6970167599197
0.26704995736857207,-1.0884474203327779,-2.9694811235894765,1970.3011239772416
0.26704995736857207,-1.5952732704095394,-0.32710074574291514,2040.6110014465867
0.26704995736857207,-1.388086751698695,0.5202116837032724,1818.284407237194
0.26704995736857207,-0.8415608621162081,1.6162851220089394,1708.7688311511342
0.26704995736857207,-1.6464544341215366,-3.2997778499268433,2397.7126720960873
0.26704995736857207,-0.286771431815249,1.558349804987344,2364.1941856302115
