Om,w,chi2
0.4095824194223854,-1.4445992421027674,1486.0147303730118
0.2755513759008209,-1.3263738063283004,1595.2046816452537
0.44343916796455296,-0.42448098727738426,1719.379490421142
0.37894721162374556,-1.8652894555784754,1610.6909572374423
0.13767093915505982,-1.821358196667864,2956.3653878492487
0.49024894065470237,-1.303407453897481,1485.4749548358361
0.40445588079614125,-1.7292101525044032,1537.5706896915772
0.41442572211078155,-0.904271742973922,1494.118692009496
0.15124545307021836,-1.4229159482948759,2119.566281746792
0.28015437515822683,-0.6460680567019441,1496.5819511627524
0.2483192096930325,-0.8022231211469533,1463.5120341851984
0.4707059955394407,-1.2467091286421625,1480.853574416381
0.35754604803226586,-0.6480329735034582,1535.2601382835387
0.42910464530833203,-1.8386898480295104,1532.0073703868761
0.2773656795309325,-1.070241592647635,1494.0676423434022
0.19089548871391077,-1.0317872531042989,1569.3254190287173
0.32183391480633394,-1.6063662178723244,1633.7318518943578
0.12552690244167014,-1.9206058776155541,3342.7737506504673
0.43105246879703285,-1.1436816600584847,1473.5691749892424
0.35266575964882596,-1.1781167207042387,1475.582255691677
0.40323509603414953,-0.9542211850392119,1480.9884639716347
0.24181038725194737,-1.6593140145167449,1924.2961901477722
0.48827920975796135,-1.7125706211897571,1487.0213799247704
0.45724844852887914,-0.43533457703090317,1721.3607227511493
0.4113533988295047,-1.81809840754468,1548.0177983263998
0.17785548314078703,-0.40094626236590014,1580.5658798520258
0.28668840149081365,-0.8480371613561273,1463.7762538534882
0.11752150631489151,-0.9930844187035781,1675.5397257070426
0.16171579682701914,-1.4563464072224361,2107.463475922776
0.37321958129698185,-0.6115150353836996,1560.779532488836
0.39790486236312683,-0.5439014203356658,1611.8798621586745
0.48700389297368407,-0.8449856000099154,1555.4691950486354
0.2303301432552608,-0.8641782733157264,1471.4654323559885
0.24818388241394757,-1.2109525874536753,1583.0340832219042
0.2878223245103232,-1.875464215423103,1886.6291932220952
0.1757885436337143,-0.40155352952864365,1579.0544813225329
0.15196860213418867,-1.975111390035185,3076.578794726128
0.2902819704903735,-1.2073641609829229,1524.7890042024508
0.19076373962035365,-1.4125850996994243,1906.8205778102447
0.36792559787300416,-0.7581882260956432,1503.7292830847216
0.2748607675489323,-0.8227514179062192,1463.8395026018616
0.433071278423135,-0.995120468047378,1488.4314185146582
0.3801060408008997,-1.8804183318042034,1612.9993884443784
0.22494665655281643,-1.6210408836144363,1967.4850264375928
0.43290392055808047,-1.8493465122697537,1530.0450210214774
0.42190574299872075,-0.43363782125447625,1698.2925440174747
0.25499135161206976,-1.7955473667381716,1977.8575049519015
0.21533124157209765,-0.45249164109212225,1560.7943944548663
0.3729982015899902,-1.8196605240910746,1608.1081430817935
0.15590099344372393,-0.6204314494030241,1468.4113423849672
0.17996328099004333,-1.0805917203555049,1621.993827906506
0.10294490790040221,-0.6692389462350927,1473.1783328877507
0.41476975100085534,-0.9855456668282432,1481.5888364435727
0.36594034263681285,-0.7698605326318262,1499.582292249068
0.382066151450534,-0.8307014392572101,1492.9889311042723
0.4122916124087872,-1.5837008369772403,1503.7675413083512
0.28356631021533596,-0.5039227319940647,1564.059562704734
0.3274964783811575,-0.9701662332405478,1464.3063555014228
0.155918799251063,-1.6766654102795173,2494.263872616264
0.1458120294143894,-1.5103327515402578,2294.4231922943604
0.3673611847161887,-1.1471183885031748,1469.0441386281816
0.288438482457253,-0.5890772248093532,1522.4031740486514
0.32609444259247555,-0.725195008006329,1492.7999730864808
0.4059995429664103,-1.5167231892639985,1497.640234703002
0.35388732800023637,-0.8984219003614717,1471.261856889233
0.3214317602631983,-1.9973490718790812,1823.4591152293447
0.3236828642981654,-1.4677743240144818,1574.5127164586816
0.22158003922504488,-0.6566476413330826,1474.0152354136676
0.11232713382717577,-1.758078083350696,3148.9536430177836
0.274686955692945,-1.4345675778855007,1654.2833231273073
0.1858338691278117,-1.9983306926866244,2715.135449264787
0.2634114574898545,-1.9629876380699247,2070.794502766115
0.4413612293072665,-1.7663696143957357,1510.185959006374
0.1935757943461363,-1.8370191115223125,2416.3614727063477
0.12332109667562641,-1.2164330500288087,1950.295874968408
0.21255355680879862,-0.5599930142545899,1500.7110208352758
0.21743750310667345,-1.8645732697554573,2268.1677257523493
0.36476660589075804,-0.6082610087738527,1556.94450726155
0.32281286093651135,-0.9309474586824051,1464.1248652816864
0.41355928364256545,-1.729768199314628,1527.9585321916277
0.365725416130955,-1.5364216092743965,1537.67326100133
0.26255474457602823,-1.6893064279105803,1860.3873100529536
0.42560815386641393,-0.737122469191049,1544.9609913664442
0.16678916796308157,-0.8398394299650997,1496.0259241635133
0.1090848292535442,-1.5129450458757328,2608.1861322177415
0.13601914431025672,-1.9130650726487093,3170.3101941279942
0.38894374023858014,-1.7300147840440516,1557.16065349169
0.28475089210055493,-0.9921978218781051,1473.7438112452683
0.16450871161344072,-1.8554035097411146,2713.678548332044
0.30041791004134544,-1.1416551986521428,1496.3395885540292
0.1609248410852674,-1.0193135805191318,1609.8551627890586
0.3785281500310944,-0.8995942264513916,1479.0619201747618
0.2784625102296123,-1.7994308079750683,1874.66664229035
0.25240849043859304,-1.264470590624344,1604.8155873128267
0.22060483565915062,-1.258565404923242,1668.303001573286
0.3521130372475554,-0.6635478448511303,1526.0249162421426
0.24472504422135619,-1.2500527844762537,1611.0251416914205
0.1350599677264404,-1.3491267833440599,2098.490846845263
0.14720236084820615,-1.8024632815190336,2806.629125218749
0.4847590658198059,-0.8888570382067151,1541.9569870496039
0.46343227628304284,-1.008336829845463,1502.5998601031295
0.37988285352429985,-0.8528802393906487,1487.4728843702649
0.20634798458380785,-0.9499467920525093,1509.4271207790378
0.4876705509390896,-0.5995458756530221,1649.2014944005023
0.41150036158631786,-0.596246229963155,1593.7611382833713
0.38675607566359826,-1.5077067876994152,1510.0744471303449
0.2797446008575155,-1.7081407054608782,1808.1504452749152
0.2088966247380636,-0.5176359979239094,1518.7189903307333
0.13855638486139973,-0.8591361510672992,1529.4012840843407
0.4610409586175367,-0.4464361596562818,1716.5353938139604
0.2823105159334445,-1.2048708742388112,1532.749969580636
0.18094534591809214,-0.4604106294513446,1538.9006112190687
0.222382649660261,-1.803649929754586,2168.2029534913772
0.3316878275767584,-1.055416700778932,1468.2777539720873
0.1707091131756927,-1.2052235112540348,1757.5357776524027
0.44264571363695027,-1.9957681256234676,1544.6018093503476
0.40340781193408404,-1.691362056513682,1530.9186804271849
0.38778518238037474,-1.7544445580426646,1564.951641670661
0.2728372159100415,-1.902705138461514,1974.2079485461509
0.3509235362809773,-0.482961479075132,1617.7148767003498
0.33363918756509425,-0.455412504366147,1625.5445181270918
0.35993864062192804,-0.5732000054292499,1571.0147023306135
0.13377772845595565,-0.4177906056417311,1546.8032528451608
0.26632296086824386,-0.6709372522117176,1483.8570668135244
0.116645669544757,-0.5085102878372898,1488.9372881782635
0.2975963276978076,-1.6837901927462837,1734.3120492214252
0.23194448493311415,-1.5889858250549114,1905.5120160347315
0.15780967554641878,-0.6206942412845817,1468.6094598143193
0.14136118708902068,-1.2328580336598285,1895.5046664621411
0.3350578288710848,-0.8528441163464886,1471.432684243888
0.16823718741475446,-1.1009454528561224,1663.7494223136641
0.4700480473507189,-1.5109780158361876,1478.7113162236724
0.332424455880158,-1.5442642435327083,1588.3548754524604
0.23874792181393484,-0.8029126374494422,1463.8938636063817
0.3363661965925667,-1.1486478191531357,1477.719467890634
0.109121548411879,-1.424982911003522,2417.0182895365074
0.4834236852965782,-1.0127364823616536,1514.3377103771734
0.29292137477716007,-1.328099864655372,1567.3866399776123
0.4130940909001145,-1.2398802508041278,1469.8455744355533
0.13309199996897544,-0.9153444778430793,1574.2690179529163
0.29466333233526415,-1.2672556768469607,1541.037850887171
0.2962827977418084,-0.480095019427601,1586.2889069659777
0.47513058198999314,-1.2236917867004968,1484.0467723470254
0.32869122095043013,-0.4610834871640872,1618.5341706295633
0.28939576042278153,-0.6436989525160848,1501.4027335966055
0.20679026523675745,-0.574516221092261,1492.881067380801
0.2326275989370209,-0.778759472367357,1463.6671791377353
0.3082689609886151,-1.0327589744575123,1471.6981394600762
0.2755645841220187,-1.1477317426008535,1519.4366061993203
0.10864483195213218,-1.1173518065041232,1862.5707919354495
0.4305167696777431,-1.677672413957712,1505.2499025904167
0.4584643087359067,-1.6569682033765667,1489.241264614922
0.15609963559944431,-1.9453410748084006,2967.7845904528504
0.3216144574156198,-0.8071035160342641,1473.935577127897
0.14343029645417743,-1.8002183904586706,2845.175549485512
0.3688960372159247,-1.0685613898769695,1465.8853165411929
0.21249351353560333,-1.7793230424695143,2205.4069754041507
0.36376905387676073,-1.8935252296742653,1651.8814975826724
0.39079784571475307,-1.1462490103236378,1467.482306085623
0.4074589967670629,-0.6030465715372768,1587.619508678503
0.14309637838235864,-1.4303769038345506,2181.1113699195535
0.46640473805504323,-0.5292359858997515,1669.5792162846958
0.19208559635795233,-1.9835085789271232,2630.4914108555986
0.11496502247047191,-1.2548175866030913,2053.5842990327146
0.32194098775659336,-1.7651768942635908,1705.7576003982733
0.2483689135449755,-1.494751218130923,1766.1175595744987
0.4319158972529653,-1.962029234880432,1551.1729305328295
0.42330058882572075,-1.943444020476804,1558.5348324665265
0.22685555712908614,-0.8594981007824798,1471.785835218148
0.481159758027898,-0.9527358759490208,1524.4981765767147
0.21636713525604745,-1.6666632779021315,2057.917515800731
0.30602285169268584,-0.5581616360671728,1546.5419770179553
0.2023860362270411,-0.8992369023488209,1493.5775864606765
0.4744174280195853,-1.462123039629247,1477.8456864968766
0.16584312703280726,-1.3477549140606158,1939.8651364218322
0.1179642477569316,-1.5319107249095691,2564.6512259530828
0.27403882400121515,-0.6710428612737611,1486.5959474874298
0.4969502256223348,-1.2096641051233088,1495.9128018456636
0.4566709065019656,-1.783507859111595,1502.7693166837976
0.39944320778277975,-1.6772580070115377,1532.250998671052
0.45631699635141,-1.5254734825796972,1480.100862341187
0.4573786558791453,-1.3549549205957123,1474.6247590428252
0.3075433441545796,-1.0517761571852762,1474.5612916150392
0.2263716207323172,-0.4573360317487425,1563.1287302949215
0.4088049728443952,-1.5809141699641525,1505.818513383013
0.3646645052671045,-1.4745542948678767,1523.3714633180869
0.24946309154948404,-1.9616767992058832,2152.6131514726108
0.1377866672246061,-1.4039168719221125,2171.4290466092907
0.3987158445396104,-0.9198760540244919,1484.0891596123474
0.20498420636914588,-0.4591020619992001,1551.1849532057754
0.4747252602135117,-0.8156967538344913,1554.6960744385615
0.1963882300022739,-1.8112055797395508,2359.829233577235
0.1491031729645944,-0.5759382363717869,1475.7290727787758
0.4324450688499625,-0.6581133937910995,1580.2051192494323
0.16131372664979762,-1.6975640896684134,2481.9441123828688
0.17170732326309562,-0.5050513976244548,1509.4834428400204
0.3397531166083374,-0.8574415288396164,1472.1494702248874
0.44982481633498583,-0.7474922574673082,1558.3348276796787
0.1785738662858293,-1.265376537331822,1794.7080505505028
0.22412946916003793,-1.6789060942453295,2028.7746102155772
0.41096193529647107,-0.7214316567379706,1540.6889195312424
0.48873057042438695,-1.2360916083605669,1489.3045855446064
0.30029647448093694,-0.4521114462612743,1607.7311449748354
0.15755900102050033,-1.754664769474624,2612.266572364952
0.10557451508328063,-1.4313543777180846,2460.362756519509
0.19186241199954213,-0.8231247219178823,1477.310783824344
0.1527288871146084,-1.0843494135915437,1685.1449016989761
0.371063469445143,-1.3067598820141393,1485.5440153788072
0.14873300185141247,-0.8774231405228359,1529.3632811404818
0.3025319726482532,-0.8266383009799809,1466.9645654763817
0.37770497425715466,-1.076321578943987,1466.3375326976504
0.33244664368836097,-1.4894345625295695,1568.6158414608274
0.17991026066402305,-1.0099848736606876,1571.7145248639247
0.42164981047290506,-1.1276119991651326,1471.9059566893773
0.3861628518463207,-0.7237503980775979,1524.4029312226646
0.3955936015662167,-0.9544674475293695,1478.019763919969
0.1524231006229253,-1.205165204028615,1817.8740725628898
0.14950152146013784,-1.970072471645979,3099.99354845946
0.4710250204026031,-1.732895489810564,1491.7698531908018
0.25903127752997623,-1.4614491323956391,1710.630966459628
0.2203794767123759,-1.0377941990399475,1534.084483034528
0.2954336181406133,-0.7322259968853155,1479.266853757913
0.365145685105433,-0.464073411316545,1639.466335710925
0.482249302818788,-1.0403113693535582,1508.8687221650864
0.214578490752822,-0.8338496073899007,1471.306426447389
0.4699233717248109,-1.0056940720586613,1506.9534427214378
0.10994379655450254,-1.3115556436478417,2184.829489932444
0.3220792169307299,-1.024517301315385,1467.5018869791343
0.35359004467243405,-1.358923241000214,1506.754167175907
0.14235896150030133,-1.2741769794717492,1948.174353912936
0.15613583882556506,-0.5423937787881266,1487.8291046628055
0.2676457277265215,-1.097824540754806,1509.9446073156696
0.48649276485727266,-1.8393424897398174,1495.7039892350942
0.3384170212937492,-1.1619749207571433,1478.8400505154782
0.4732092886400845,-0.4747836561626375,1707.0107481472655
0.4217443662451883,-1.8399314107852844,1540.109339518158
0.2869526406221166,-0.44610030700511905,1604.2449831024676
0.41390537970087504,-0.4197754393629738,1702.9224828923664
0.1071347135907951,-1.102858933977377,1846.893145324146
0.143657598706294,-1.468098032862048,2239.176596636704
0.4317714459530946,-1.9861845218593714,1555.8948324730338
